Style,Exterior Color,Interior Color,MPG,Engine,Drive Type,Fuel Type,Transmission,accidents,owners,year,brand,model,price,mileage,Cab Type,Bed Length,Range
SUV,Blizzard Pearl W/Midnight Black Roof,Black,41 cty / 38 hwy,2.5L Inline-4 Hybrid,AWD,Hybrid,Automatic,1,1,2020,Toyota,RAV4,"$38,918 ",38280,,,
Sedan,Blizzard Pearl,Light Gray,21 cty / 31 hwy,3.5L V-6 Gas,FWD,Gas,Automatic,0,2,2013,Toyota,Avalon,"$18,895 ",51500,,,
Sedan,Blueprint,Light Gray,30 cty / 38 hwy,1.8L Inline-4 Gas,FWD,Gas,Automatic,0,1,2021,Toyota,Corolla,"$18,229 ",95465,,,
Sedan,Midnight Black Metallic,Black,28 cty / 39 hwy,2.5L Inline-4 Gas,FWD,Gas,Automatic,0,1,2022,Toyota,Camry,"$27,998 ",17232,,,
SUV,Blueprint,Light Gray,41 cty / 38 hwy,2.5L Inline-4 Hybrid,AWD,Hybrid,Automatic,0,1,2019,Toyota,RAV4,"$37,388 ",42118,,,
Minivan,Black Walnut Pearl,Gray,19 cty / 25 hwy,3.0L V-6 Gas,FWD,Gas,Automatic,0,2,2001,Toyota,Sienna,"$4,888 ",167974,,,
SUV,Magnetic Gray Metallic,Graphite,21 cty / 29 hwy,3.5L V-6 Gas,FWD,Gas,Automatic,0,1,2022,Toyota,Highlander,"$47,291 ",5457,,,
SUV,Magnetic Gray Metallic,Black,23 cty / 30 hwy,2.5L Inline-4 Gas,FWD,Gas,Automatic,1,2,2018,Toyota,RAV4,"$21,688 ",68641,,,
Sedan,Super White,Ash,29 cty / 41 hwy,2.5L Inline-4 Gas,FWD,Gas,Automatic,0,2,2018,Toyota,Camry,"$19,909 ",82402,,,
SUV,Midnight Black Metallic,Graphite,21 cty / 29 hwy,3.5L V-6 Gas,FWD,Gas,Automatic,0,1,2022,Toyota,Highlander,"$42,997 ",2237,,,
Sedan,Unknown,Unknown,27 cty / 34 hwy,1.8L Inline-4 Gas,FWD,Gas,Manual,0,1,2013,Toyota,Corolla,"$14,494 ",42799,,,
SUV,White,Black Graphite,17 cty / 20 hwy,4.0L V-6 Gas,4WD,Gas,Automatic,0,1,2018,Toyota,4Runner,"$29,749 ",187527,,,
SUV,Midnight Black Metallic,Ash,27 cty / 33 hwy,2.5L Inline-4 Gas,AWD,Gas,Automatic,0,1,2021,Toyota,RAV4,"$35,699 ",16873,,,
Sedan,Classic Silver Metallic,Amber/Black,29 cty / 37 hwy,1.8L Inline-4 Gas,FWD,Gas,Manual,0,1,2016,Toyota,Corolla,"$15,995 ",99000,,,
Sedan,Blueprint,Black,30 cty / 38 hwy,1.8L Inline-4 Gas,FWD,Gas,Automatic,0,1,2021,Toyota,Corolla,"$22,685 ",12778,,,
Sedan,Black Sand Pearl,Black,30 cty / 38 hwy,1.8L Inline-4 Gas,FWD,Gas,Automatic,1,2,2020,Toyota,Corolla,"$19,998 ",73277,,,
Sedan,Black Sand Pearl,Tan,30 cty / 38 hwy,1.8L Inline-4 Gas,FWD,Gas,Automatic,0,1,2021,Toyota,Corolla,"$19,998 ",86215,,,
Sedan,Black Sand Pearl,Tan,30 cty / 38 hwy,1.8L Inline-4 Gas,FWD,Gas,Automatic,0,1,2021,Toyota,Corolla,"$19,998 ",86215,,,
Sedan,Blue Streak Metallic,Ash,28 cty / 39 hwy,2.5L Inline-4 Gas,FWD,Gas,Automatic,0,1,2018,Toyota,Camry,"$21,998 ",73457,,,
Sedan,Midnight Black Metallic,Black,22 cty / 32 hwy,3.5L V-6 Gas,FWD,Gas,Automatic,0,0,2023,Toyota,Camry,"$41,995 ",148,,,
Sedan,White,Black,28 cty / 36 hwy,1.8L Inline-4 Gas,FWD,Gas,Automatic,1,1,2018,Toyota,Corolla,"$15,990 ",70400,,,
Sedan,Classic Silver Metallic,Black,30 cty / 38 hwy,1.8L Inline-4 Gas,FWD,Gas,Automatic,0,1,2020,Toyota,Corolla,"$19,929 ",58615,,,
Pickup Truck,Magnetic Gray Metallic,Unknown,13 cty / 17 hwy,5.7L V-8 Gas,4WD,Gas,Automatic,0,3,2017,Toyota,Tundra,"$27,770 ",114829,Extended Cab,Standard Bed,
SUV,Blizzard Pearl,Black,35 cty / 34 hwy,2.5L Inline-4 Hybrid,AWD,Hybrid,Automatic,0,2,2021,Toyota,Highlander,"$49,599 ",27561,,,
Sedan,Gray Metallic,Black,43 cty / 39 hwy,2.5L Inline-4 Hybrid,FWD,Hybrid,Automatic,2,1,2014,Toyota,Camry,"$14,995 ",99648,,,
Sedan,Blizzard Pearl,Black,31 cty / 38 hwy,2.0L Inline-4 Gas,FWD,Gas,Automatic,1,1,2020,Toyota,Corolla,"$24,500 ",27358,,,
Sedan,Midnight Black Metallic,Black,28 cty / 39 hwy,2.5L Inline-4 Gas,FWD,Gas,Automatic,0,1,2022,Toyota,Camry,"$23,797 ",28119,,,
Sedan,Super White,Light Gray,30 cty / 38 hwy,1.8L Inline-4 Gas,FWD,Gas,Automatic,0,1,2021,Toyota,Corolla,"$22,273 ",36852,,,
Sedan,Gray,Light Gray,30 cty / 38 hwy,1.8L Inline-4 Gas,FWD,Gas,Automatic,1,1,2021,Toyota,Corolla,"$16,999 ",71300,,,
Sedan,Black Sand Pearl,Black,53 cty / 52 hwy,1.8L Inline-4 Hybrid,FWD,Hybrid,Automatic,0,2,2022,Toyota,Corolla,"$26,995 ",26739,,,
Sedan,Celestite,Light Gray,30 cty / 38 hwy,1.8L Inline-4 Gas,FWD,Gas,Automatic,0,1,2022,Toyota,Corolla,"$24,917 ",5807,,,
Sedan,Super White,Light Gray,30 cty / 38 hwy,1.8L Inline-4 Gas,FWD,Gas,Automatic,0,1,2020,Toyota,Corolla,"$19,500 ",58191,,,
Sedan,Black Sand Pearl,Black,30 cty / 38 hwy,1.8L Inline-4 Gas,FWD,Gas,Automatic,0,1,2020,Toyota,Corolla,"$19,985 ",39924,,,
SUV,Blizzard Pearl,Almond,20 cty / 26 hwy,3.5L V-6 Gas,AWD,Gas,Automatic,0,1,2019,Toyota,Highlander,"$28,290 ",132483,,,
Sedan,Celestial Silver Metallic,Graphite,22 cty / 32 hwy,3.5L V-6 Gas,FWD,Gas,Automatic,1,1,2019,Toyota,Avalon,"$26,251 ",52730,,,
SUV,Nautical Blue Metallic,Sand Beige,13 cty / 18 hwy,5.7L V-8 Gas,4WD,Gas,Automatic,0,2,2008,Toyota,Sequoia,"$10,000 ",219332,,,
SUV,Blizzard Pearl,Black/Graphite,16 cty / 19 hwy,4.0L V-6 Gas,RWD,Gas,Automatic,0,1,2022,Toyota,4Runner,"$49,894 ",15419,,,
Pickup Truck,Magnetic Gray Metallic,Black,13 cty / 17 hwy,5.7L V-8 Gas,RWD,Gas,Automatic,0,1,2021,Toyota,Tundra,"$41,995 ",19340,Crew Cab,Short Bed,
Sedan,Galactic Aqua Mica,Black,28 cty / 35 hwy,1.8L Inline-4 Gas,FWD,Gas,Automatic,1,1,2019,Toyota,Corolla,"$17,474 ",86278,,,
Sedan,Midnight Black Metallic,Unknown,28 cty / 39 hwy,2.5L Inline-4 Gas,FWD,Gas,Automatic,0,3,2018,Toyota,Camry,"$19,985 ",70104,,,
Sedan,Classic Silver Metallic,Ash,27 cty / 35 hwy,1.8L Inline-4 Gas,FWD,Gas,Automatic,0,1,2009,Toyota,Corolla,"$10,409 ",102254,,,
Sedan,Celestial Silver Metallic,Ash,28 cty / 39 hwy,2.5L Inline-4 Gas,FWD,Gas,Automatic,0,1,2020,Toyota,Camry,"$24,738 ",20544,,,
SUV,Classic Silver Metallic,Gray,13 cty / 17 hwy,4.7L V-8 Gas,4WD,Gas,Automatic,0,1,2006,Toyota,Land Cruiser,"$19,995 ",177002,,,
SUV,Magnetic Gray Metallic/Midnight Black Metallic,Black,41 cty / 38 hwy,2.5L Inline-4 Hybrid,AWD,Hybrid,Automatic,0,2,2021,Toyota,RAV4,"$44,998 ",16640,,,
Sedan,Predawn Gray Mica,Ash,28 cty / 39 hwy,2.5L Inline-4 Gas,FWD,Gas,Automatic,0,1,2023,Toyota,Camry,"$28,591 ",3908,,,
Sedan,Green,Misty Gray,51 cty / 48 hwy,1.8L Inline-4 Hybrid,FWD,Hybrid,Automatic,0,2,2013,Toyota,Prius,"$14,193 ",77203,,,
Pickup Truck,Gray,Black,19 cty / 24 hwy,3.5L V-6 Gas,RWD,Gas,Automatic,0,2,2018,Toyota,Tacoma,"$27,999 ",105335,Crew Cab,Short Bed,
Sedan,Celestite,Light Gray,30 cty / 38 hwy,1.8L Inline-4 Gas,FWD,Gas,Automatic,0,1,2022,Toyota,Corolla,"$21,995 ",22703,,,
Sedan,Gray,Black,26 cty / 34 hwy,1.8L Inline-4 Gas,FWD,Gas,Automatic,1,2,2012,Toyota,Corolla,"$11,500 ",94900,,,
Sedan,Black Sand Pearl,Light Gray,30 cty / 38 hwy,1.8L Inline-4 Gas,FWD,Gas,Automatic,0,1,2021,Toyota,Corolla,"$21,959 ",54905,,,
Pickup Truck,Celestial Silver Metallic,Gray,18 cty / 22 hwy,3.5L V-6 Gas,4WD,Gas,Automatic,0,1,2022,Toyota,Tacoma,"$38,998 ",5800,Crew Cab,Short Bed,
Sedan,Black,Dark Charcoal,19 cty / 28 hwy,3.5L V-6 Gas,FWD,Gas,Automatic,0,2,2008,Toyota,Avalon,"$7,995 ",144659,,,
Pickup Truck,Silver Sky Metallic,Black,19 cty / 24 hwy,3.5L V-6 Gas,RWD,Gas,Automatic,1,2,2018,Toyota,Tacoma,"$32,990 ",40310,Crew Cab,Short Bed,
Pickup Truck,Super White,Cement,19 cty / 22 hwy,2.7L Inline-4 Gas,4WD,Gas,Automatic,0,1,2021,Toyota,Tacoma,"$31,999 ",14476,Extended Cab,Standard Bed,
SUV,Blizzard Pearl,Black,27 cty / 31 hwy,2.0L Inline-4 Gas,FWD,Gas,Automatic,0,1,2020,Toyota,C-HR,"$24,998 ",37645,,,
SUV,Lunar Rock,Black,27 cty / 33 hwy,2.5L Inline-4 Gas,AWD,Gas,Automatic,0,1,2020,Toyota,RAV4,"$28,177 ",49039,,,
SUV,Midnight Black Metallic,Light Gray,26 cty / 35 hwy,2.5L Inline-4 Gas,FWD,Gas,Automatic,0,1,2019,Toyota,RAV4,"$30,553 ",44543,,,
Pickup Truck,Midnight Black Metallic,Black,13 cty / 17 hwy,5.7L V-8 Gas,4WD,Gas,Automatic,0,1,2021,Toyota,Tundra,"$44,396 ",61427,Crew Cab,Short Bed,
SUV,Silver Sky Metallic,Ash,41 cty / 38 hwy,2.5L Inline-4 Hybrid,AWD,Hybrid,Automatic,0,1,2021,Toyota,RAV4,"$34,648 ",78676,,,
SUV,Midnight Black/Ice Edge Roof,Black,25 cty / 33 hwy,2.5L Inline-4 Gas,AWD,Gas,Automatic,0,1,2019,Toyota,RAV4,"$30,998 ",43116,,,
Sedan,Black Sand Pearl,Light Gray,53 cty / 52 hwy,1.8L Inline-4 Hybrid,FWD,Hybrid,Automatic,0,2,2020,Toyota,Corolla,"$26,860 ",36591,,,
Sedan,Predawn Gray Mica,Black,28 cty / 39 hwy,2.5L Inline-4 Gas,FWD,Gas,Automatic,0,1,2021,Toyota,Camry,"$23,488 ",45993,,,
Minivan,Blueprint,Unknown,36 cty / 36 hwy,2.5L Inline-4 Hybrid,FWD,Hybrid,Automatic,0,1,2022,Toyota,Sienna,"$53,998 ",8635,,,
Sedan,Blue Crush Metallic,Black,31 cty / 40 hwy,2.0L Inline-4 Gas,FWD,Gas,Automatic,0,1,2020,Toyota,Corolla,"$24,488 ",5571,,,
Sedan,Midnight Black Metallic,Cockpit Red,28 cty / 39 hwy,2.5L Inline-4 Gas,FWD,Gas,Automatic,0,2,2019,Toyota,Camry,"$26,998 ",63295,,,
Sedan,Barcelona Red Metallic,Light Gray,30 cty / 38 hwy,1.8L Inline-4 Gas,FWD,Gas,Automatic,1,1,2021,Toyota,Corolla,"$17,988 ",54156,,,
SUV,Midnight Black Metallic,Graphite,21 cty / 29 hwy,3.5L V-6 Gas,FWD,Gas,Automatic,1,2,2021,Toyota,Highlander,"$34,667 ",46407,,,
SUV,White,Unknown,22 cty / 28 hwy,2.5L Inline-4 Gas,AWD,Gas,Automatic,0,1,2018,Toyota,RAV4,"$29,997 ",29524,,,
Pickup Truck,Silver Sky Metallic,Cement,19 cty / 24 hwy,3.5L V-6 Gas,RWD,Gas,Automatic,0,1,2020,Toyota,Tacoma,"$33,540 ",33412,Crew Cab,Standard Bed,
SUV,Super White,Sand Beige,17 cty / 21 hwy,4.0L V-6 Gas,RWD,Gas,Automatic,0,2,2019,Toyota,4Runner,"$35,861 ",48436,,,
SUV,Magnetic Gray Metallic,Black,28 cty / 35 hwy,2.5L Inline-4 Gas,FWD,Gas,Automatic,0,1,2021,Toyota,RAV4,"$28,935 ",60063,,,
Sedan,Predawn Gray Mica,Black,28 cty / 39 hwy,2.5L Inline-4 Gas,FWD,Gas,Automatic,1,1,2020,Toyota,Camry,"$22,656 ",73703,,,
Pickup Truck,Barcelona Red Metallic,Cement,18 cty / 22 hwy,3.5L V-6 Gas,4WD,Gas,Automatic,0,1,2021,Toyota,Tacoma,"$46,131 ",18757,Crew Cab,Short Bed,
Sedan,Galactic Aqua Mica,Black,28 cty / 39 hwy,2.5L Inline-4 Gas,FWD,Gas,Automatic,0,1,2021,Toyota,Camry,"$23,654 ",65937,,,
SUV,Celestial Silver Metallic,Black,20 cty / 24 hwy,2.7L Inline-4 Gas,FWD,Gas,Automatic,0,2,2019,Toyota,Highlander,"$26,499 ",57959,,,
Wagon,White,Unknown,44 cty / 40 hwy,1.8L Inline-4 Hybrid,FWD,Hybrid,Automatic,0,3,2012,Toyota,Prius v,"$12,975 ",137745,,,
SUV,Gray,Gray,17 cty / 22 hwy,4.0L V-6 Gas,RWD,Gas,Automatic,0,2,2016,Toyota,4Runner,"$26,991 ",72590,,,
Sedan,Classic Silver Metallic,Black,30 cty / 38 hwy,1.8L Inline-4 Gas,FWD,Gas,Automatic,1,1,2020,Toyota,Corolla,"$21,995 ",36515,,,
SUV,Magnetic Gray Metallic,Ash,27 cty / 33 hwy,2.5L Inline-4 Gas,AWD,Gas,Automatic,0,1,2022,Toyota,RAV4,"$36,680 ",7519,,,
Pickup Truck,Cement,Cement,18 cty / 22 hwy,3.5L V-6 Gas,4WD,Gas,Automatic,0,1,2020,Toyota,Tacoma,"$39,991 ",28522,Crew Cab,Standard Bed,
Sedan,Predawn Gray Mica,Black,25 cty / 34 hwy,2.5L Inline-4 Gas,AWD,Gas,Automatic,0,1,2022,Toyota,Camry,"$28,991 ",15720,,,
Sedan,Cosmic Gray Mica,Unknown,25 cty / 35 hwy,2.5L Inline-4 Gas,FWD,Gas,Automatic,0,1,2012,Toyota,Camry,"$12,995 ",111869,,,
SUV,Super White,Black,41 cty / 38 hwy,2.5L Inline-4 Hybrid,AWD,Hybrid,Automatic,0,1,2019,Toyota,RAV4,"$29,500 ",41606,,,
Pickup Truck,Black Sand Pearl,Taupe,18 cty / 22 hwy,4.0L V-6 Gas,RWD,Gas,Automatic,0,3,2006,Toyota,Tacoma,"$10,877 ",235423,Crew Cab,Short Bed,
Pickup Truck,Magnetic Gray Metallic,Black,13 cty / 17 hwy,5.7L V-8 Gas,4WD,Gas,Automatic,0,2,2018,Toyota,Tundra,"$36,291 ",79101,Crew Cab,Short Bed,
Sedan,White,Gray,27 cty / 36 hwy,1.8L Inline-4 Gas,FWD,Gas,Automatic,0,2,2014,Toyota,Corolla,"$14,999 ",105587,,,
SUV,Blizzard Pearl,Black,21 cty / 27 hwy,3.5L V-6 Gas,FWD,Gas,Automatic,1,2,2019,Toyota,Highlander,"$32,683 ",56953,,,
Pickup Truck,Magnetic Gray Metallic,Cement,18 cty / 22 hwy,3.5L V-6 Gas,4WD,Gas,Automatic,0,1,2021,Toyota,Tacoma,"$36,990 ",48895,Crew Cab,Short Bed,
SUV,White,Black,27 cty / 31 hwy,2.0L Inline-4 Gas,FWD,Gas,Automatic,1,2,2019,Toyota,C-HR,"$22,998 ",31107,,,
Minivan,Gray,Stone,19 cty / 26 hwy,3.5L V-6 Gas,FWD,Gas,Automatic,0,1,2007,Toyota,Sienna,"$7,250 ",178372,,,
Sedan,Magnetic Gray Metallic,Black,21 cty / 30 hwy,3.5L V-6 Gas,FWD,Gas,Automatic,0,1,2018,Toyota,Avalon,"$27,512 ",33695,,,
Pickup Truck,Midnight Black Metallic,Cement,18 cty / 22 hwy,3.5L V-6 Gas,4WD,Gas,Automatic,0,1,2021,Toyota,Tacoma,"$36,945 ",43802,Crew Cab,Short Bed,
Sedan,Barcelona Red Metallic,Light Gray,30 cty / 38 hwy,1.8L Inline-4 Gas,FWD,Gas,Automatic,0,2,2020,Toyota,Corolla,"$18,694 ",71828,,,
SUV,White,Tan,17 cty / 22 hwy,4.0L V-6 Gas,4WD,Gas,Automatic,0,1,2010,Toyota,4Runner,"$18,995 ",108841,,,
Sedan,Super White,Black,28 cty / 39 hwy,2.5L Inline-4 Gas,FWD,Gas,Automatic,0,1,2020,Toyota,Camry,"$23,988 ",47315,,,
SUV,Midnight Black Metallic,Black,27 cty / 33 hwy,2.5L Inline-4 Gas,AWD,Gas,Automatic,0,1,2020,Toyota,RAV4,"$33,309 ",32528,,,
Sedan,White,Black,51 cty / 48 hwy,1.8L Inline-4 Hybrid,FWD,Hybrid,Automatic,0,2,2013,Toyota,Prius,"$10,955 ",158142,,,
SUV,Ruby Flare Pearl,Black,40 cty / 37 hwy,2.5L Inline-4 Hybrid,AWD,Hybrid,Automatic,1,2,2021,Toyota,Venza,"$36,982 ",19507,,,
Pickup Truck,Midnight Black Metallic,Black Pkg/Gun Metal,17 cty / 20 hwy,3.5L V-6 Gas,4WD,Gas,Manual,0,4,2018,Toyota,Tacoma,"$33,998 ",72593,Crew Cab,Short Bed,
Sedan,Classic Silver Metallic,Black,31 cty / 40 hwy,2.0L Inline-4 Gas,FWD,Gas,Automatic,0,1,2020,Toyota,Corolla,"$21,995 ",28912,,,
Pickup Truck,Magnetic Gray Metallic,Cement,18 cty / 22 hwy,3.5L V-6 Gas,4WD,Gas,Automatic,0,1,2020,Toyota,Tacoma,"$40,500 ",30043,Crew Cab,Short Bed,
Sedan,Gray,Gray,26 cty / 34 hwy,1.8L Inline-4 Gas,FWD,Gas,Automatic,0,2,2010,Toyota,Corolla,"$7,995 ",144631,,,
SUV,Barcelona Red Metallic,Black Graphite,17 cty / 20 hwy,4.0L V-6 Gas,4WD,Gas,Automatic,0,3,2019,Toyota,4Runner,"$35,000 ",82300,,,
Sedan,Black Sand Pearl,Unknown,28 cty / 35 hwy,1.8L Inline-4 Gas,FWD,Gas,Automatic,0,3,2017,Toyota,Corolla,"$18,900 ",70050,,,
Pickup Truck,Midnight Black Metallic,Black,13 cty / 17 hwy,5.7L V-8 Gas,4WD,Gas,Automatic,0,1,2021,Toyota,Tundra,"$49,796 ",12407,Crew Cab,Short Bed,
SUV,Midnight Black Metallic,Black,21 cty / 29 hwy,3.5L V-6 Gas,FWD,Gas,Automatic,0,1,2022,Toyota,Highlander,"$42,995 ",5776,,,
Sedan,Barcelona Red Metallic,Ash,28 cty / 36 hwy,1.8L Inline-4 Gas,FWD,Gas,Automatic,1,2,2019,Toyota,Corolla,"$16,900 ",87504,,,
Sedan,Predawn Gray Mica,Ash,28 cty / 39 hwy,2.5L Inline-4 Gas,FWD,Gas,Automatic,0,1,2019,Toyota,Camry,"$19,900 ",84958,,,
Sedan,Predawn Gray Mica,Black,28 cty / 39 hwy,2.5L Inline-4 Gas,FWD,Gas,Automatic,0,1,2020,Toyota,Camry,"$26,514 ",35837,,,
Sedan,White,Unknown,30 cty / 38 hwy,1.8L Inline-4 Gas,FWD,Gas,Automatic,0,1,2022,Toyota,Corolla,"$21,690 ",5776,,,
SUV,Super White,Black,23 cty / 30 hwy,2.5L Inline-4 Gas,FWD,Gas,Automatic,0,2,2016,Toyota,RAV4,"$19,342 ",76169,,,
Sedan,Blueprint,Black,53 cty / 52 hwy,1.8L Inline-4 Hybrid,FWD,Hybrid,Automatic,0,1,2022,Toyota,Corolla,"$26,564 ",15628,,,
Sedan,Ruby Flare Pearl,Black,24 cty / 33 hwy,2.5L Inline-4 Gas,FWD,Gas,Automatic,0,3,2017,Toyota,Camry,"$15,499 ",117829,,,
Pickup Truck,Magnetic Gray Metallic,Graphite,18 cty / 23 hwy,3.5L V-6 Gas,4WD,Gas,Automatic,0,2,2017,Toyota,Tacoma,"$36,204 ",56516,Extended Cab,Standard Bed,
Sedan,Ice Edge,Ash,28 cty / 39 hwy,2.5L Inline-4 Gas,FWD,Gas,Automatic,0,1,2022,Toyota,Camry,"$26,989 ",14000,,,
Pickup Truck,Green,Black/Gun Metal,18 cty / 22 hwy,3.5L V-6 Gas,4WD,Gas,Automatic,0,0,2021,Toyota,Tacoma,"$37,495 ",35867,Crew Cab,Standard Bed,
Sedan,Unknown,Black/Ash 2-Tone,21 cty / 31 hwy,3.5L V-6 Gas,FWD,Gas,Automatic,0,1,2014,Toyota,Camry,"$16,000 ",88010,,,
SUV,Silver Sky Metallic,Light Gray,28 cty / 35 hwy,2.5L Inline-4 Gas,FWD,Gas,Automatic,0,1,2020,Toyota,RAV4,"$24,500 ",89754,,,
SUV,Silver Sky Metallic,Light Gray,28 cty / 35 hwy,2.5L Inline-4 Gas,FWD,Gas,Automatic,0,2,2020,Toyota,RAV4,"$24,686 ",71513,,,
Pickup Truck,Silver Sky Metallic,Black,13 cty / 17 hwy,5.7L V-8 Gas,4WD,Gas,Automatic,0,1,2020,Toyota,Tundra,"$44,992 ",45487,Crew Cab,Short Bed,
SUV,Ruby Flare Pearl,Black,27 cty / 35 hwy,2.5L Inline-4 Gas,FWD,Gas,Automatic,0,1,2021,Toyota,RAV4,"$27,307 ",36069,,,
Pickup Truck,Gray,Black,17 cty / 20 hwy,3.5L V-6 Gas,4WD,Gas,Manual,1,1,2019,Toyota,Tacoma,"$33,950 ",88914,Crew Cab,Short Bed,
Pickup Truck,Cement,Black,13 cty / 17 hwy,5.7L V-8 Gas,4WD,Gas,Automatic,0,1,2020,Toyota,Tundra,"$46,520 ",25022,Crew Cab,Short Bed,
Sedan,Blue,Black,21 cty / 30 hwy,3.5L V-6 Gas,FWD,Gas,Automatic,0,1,2012,Toyota,Camry,"$15,998 ",120829,,,
Pickup Truck,Brown,Unknown,13 cty / 17 hwy,5.7L V-8 Gas,4WD,Gas,Automatic,0,1,2020,Toyota,Tundra,"$45,980 ",59812,Crew Cab,Short Bed,
Minivan,Gray,Black,19 cty / 27 hwy,3.5L V-6 Gas,FWD,Gas,Automatic,0,2,2019,Toyota,Sienna,"$31,998 ",62302,,,
Sedan,Classic Silver Metallic,Black,30 cty / 38 hwy,1.8L Inline-4 Gas,FWD,Gas,Automatic,1,1,2021,Toyota,Corolla,"$20,978 ",36179,,,
SUV,Blueprint,Ash,28 cty / 35 hwy,2.5L Inline-4 Gas,FWD,Gas,Automatic,0,1,2021,Toyota,RAV4,"$29,791 ",26673,,,
SUV,Magnetic Gray Metallic,Black,23 cty / 30 hwy,2.5L Inline-4 Gas,FWD,Gas,Automatic,2,2,2018,Toyota,RAV4,"$22,998 ",54316,,,
Sedan,Classic Silver Metallic,Select,30 cty / 38 hwy,1.8L Inline-4 Gas,FWD,Gas,Automatic,0,3,2020,Toyota,Corolla,"$16,995 ",100401,,,
Hatchback,Classic Silver Metallic,Black,54 cty / 50 hwy,1.8L Inline-4 Hybrid,FWD,Hybrid,Automatic,0,1,2021,Toyota,Prius,"$23,999 ",43212,,,
Pickup Truck,Black,Unknown,14 cty / 18 hwy,4.6L V-8 Gas,4WD,Gas,Automatic,1,3,2016,Toyota,Tundra,"$17,995 ",179763,Extended Cab,Standard Bed,
SUV,Super White,Black,25 cty / 32 hwy,2.5L Inline-4 Gas,AWD,Gas,Automatic,0,1,2021,Toyota,RAV4,"$35,990 ",34277,,,
Sedan,Ice Edge,Graphite,22 cty / 32 hwy,3.5L V-6 Gas,FWD,Gas,Automatic,0,1,2022,Toyota,Avalon,"$36,599 ",8613,,,
Sedan,Wind Chill Pearl,Black,27 cty / 38 hwy,2.5L Inline-4 Gas,FWD,Gas,Automatic,0,1,2020,Toyota,Camry,"$28,392 ",17395,,,
Sedan,Ice Edge,Graphite,22 cty / 32 hwy,3.5L V-6 Gas,FWD,Gas,Automatic,0,1,2022,Toyota,Avalon,"$36,599 ",8613,,,
Sedan,Classic Silver Metallic,Black,30 cty / 38 hwy,1.8L Inline-4 Gas,FWD,Gas,Automatic,0,1,2021,Toyota,Corolla,"$22,000 ",35630,,,
Sedan,Celestial Silver Metallic,Black,28 cty / 39 hwy,2.5L Inline-4 Gas,FWD,Gas,Automatic,0,1,2018,Toyota,Camry,"$25,998 ",3779,,,
Sedan,Predawn Gray Mica,Black,28 cty / 39 hwy,2.5L Inline-4 Gas,FWD,Gas,Automatic,0,1,2021,Toyota,Camry,"$26,568 ",32572,,,
Pickup Truck,Cement,Cement Gray,18 cty / 22 hwy,3.5L V-6 Gas,4WD,Gas,Automatic,0,2,2019,Toyota,Tacoma,"$34,150 ",60529,Extended Cab,Standard Bed,
SUV,Unknown,Black/Graphite,17 cty / 22 hwy,4.0L V-6 Gas,RWD,Gas,Automatic,1,2,2016,Toyota,4Runner,"$25,800 ",110341,,,
Sedan,White,Ash,28 cty / 39 hwy,2.5L Inline-4 Gas,FWD,Gas,Automatic,0,1,2022,Toyota,Camry,"$24,745 ",39166,,,
Sedan,Super White,Black,25 cty / 34 hwy,2.5L Inline-4 Gas,AWD,Gas,Automatic,0,1,2021,Toyota,Camry,"$29,000 ",31621,,,
Pickup Truck,Silver Sky Metallic,Cement,19 cty / 24 hwy,3.5L V-6 Gas,RWD,Gas,Automatic,0,1,2020,Toyota,Tacoma,"$38,977 ",8405,Crew Cab,Short Bed,
Sedan,Midnight Black Metallic,Ash,28 cty / 39 hwy,2.5L Inline-4 Gas,FWD,Gas,Automatic,0,1,2021,Toyota,Camry,"$25,881 ",16424,,,
Sedan,Nautical Blue Metallic,Misty Gray W/Softex Synthetic Leather Seat Trim,51 cty / 48 hwy,1.8L Inline-4 Hybrid,FWD,Hybrid,Automatic,0,1,2013,Toyota,Prius,"$14,703 ",118242,,,
Sedan,White,Black,28 cty / 39 hwy,2.5L Inline-4 Gas,FWD,Gas,Automatic,0,1,2023,Toyota,Camry,"$31,998 ",3206,,,
Pickup Truck,Black,Black,13 cty / 18 hwy,5.7L V-8 Gas,4WD,Gas,Automatic,0,3,2012,Toyota,Tundra,"$21,176 ",133038,Crew Cab,Short Bed,
Sedan,Gray,Gray,51 cty / 48 hwy,1.8L Inline-4 Hybrid,FWD,Hybrid,Automatic,0,2,2012,Toyota,Prius,"$10,996 ",135514,,,
SUV,Midnight Black Metallic,Black,27 cty / 34 hwy,2.5L Inline-4 Gas,AWD,Gas,Automatic,0,1,2021,Toyota,RAV4,"$30,641 ",49849,,,
Sedan,Blue Streak Metallic,Black,28 cty / 39 hwy,2.5L Inline-4 Gas,FWD,Gas,Automatic,0,2,2020,Toyota,Camry,"$20,698 ",67023,,,
SUV,Black,Ash,23 cty / 29 hwy,2.5L Inline-4 Gas,FWD,Gas,Automatic,0,1,2018,Toyota,RAV4,"$24,950 ",61521,,,
SUV,Predawn Gray Mica,Ash,18 cty / 24 hwy,3.5L V-6 Gas,AWD,Gas,Automatic,1,2,2016,Toyota,Highlander,"$21,999 ",117225,,,
Sedan,Super White,Black,30 cty / 38 hwy,1.8L Inline-4 Gas,FWD,Gas,Automatic,0,2,2020,Toyota,Corolla,"$16,995 ",44925,,,
